Output,RG,RF,RZ,RP,RYM,RZM,CG,CF,CZ,CP,CYM,CZM
12.11625,0.2141739368,0.1104453926,2038.13504124,102.154230667,-867.953613281,0.0152256051,0.1623594345,0.2973123028,1907.42843612,145.305377,-867.953613281,0.0152256051
12.0765,0.219360364,0.1061942227,2038.34336293,95.6907110699,-881.573486328,-0.3905101385,0.1621658978,0.1812281434,1861.78769197,136.650713571,-881.573486328,-0.3905101385
12.1470971429,0.2116076473,0.112784953,2117.15791907,106.693522135,-857.620849609,-0.4863377111,0.1598641233,0.3522027093,2105.04885601,145.373296776,-857.620849609,-0.4863377111
12.2030971429,0.2152047118,0.1125764672,2106.2241953,99.9817929025,-870.619262695,0.5689918545,0.1651472965,0.2216344946,2010.95387053,141.655962836,-870.619262695,0.5689918545
12.2297042857,0.2148646016,0.1124914396,1881.84551811,101.58732786,-882.37878418,0.40714333,0.1695040425,0.1955519033,1871.53943434,143.43212264,-882.37878418,0.40714333
12.2379757143,0.2141158375,0.1119488896,1915.85309696,95.947265625,-883.743774414,-0.0952408244,0.1663431746,0.2117915812,1915.50025494,135.199226071,-883.743774414,-0.0952408244
12.2890328572,0.2190309512,0.1063694565,1920.98473066,99.3486824682,-886.301757812,0.0611486537,0.1696438307,0.2220624434,1786.95882665,140.06533378,-886.301757812,0.0611486537
12.3634328572,0.2116179666,0.1081918802,1985.04900586,97.8637695312,-874.943725586,-0.1355114448,0.1654199951,0.3265951537,2016.55572796,137.378489852,-874.943725586,-0.1355114448
12.2143114286,0.2078198606,0.1115171076,1943.51838436,95.1227907275,-873.024780273,0.0220008491,0.161295401,0.2619550731,1933.42556768,135.215919109,-873.024780273,0.0220008491
12.1408828572,0.2156522966,0.1091222362,1910.14379789,104.88688151,-873.071044922,0.1578180132,0.1661436699,0.2022282997,1846.92254171,149.686910215,-873.071044922,0.1578180132
12.1186828572,0.2121299728,0.1100366749,1951.20915728,93.5384114583,-883.994750977,0.0092369395,0.1673404752,0.2617691111,2027.93287349,132.504411679,-883.994750977,0.0092369395
12.00869,0.2169264169,0.1083356547,1905.62085036,94.1927635064,-877.024291992,0.1410342788,0.1660107378,0.2536430011,1891.76126841,132.926361992,-877.024291992,0.1410342788
11.9417214286,0.228236183,0.100427322,1895.05477315,86.42578125,-884.656982422,0.2853663558,0.1698502239,0.2272334688,1767.05326309,122.25906723,-884.656982422,0.2853663558
11.8902642857,0.2216033879,0.1039137912,2004.45256595,94.875529661,-887.343505859,-0.0304520351,0.1656651144,0.2183448146,1929.68936625,135.19913792,-887.343505859,-0.0304520351
11.8372285714,0.2227088537,0.1041688987,1987.22633671,87.0837195445,-876.182983398,0.067306351,0.1664009578,0.2352817563,1903.34537752,122.244598396,-876.182983398,0.067306351
11.7543428571,0.2285382069,0.1012073058,2037.92534964,91.9105266703,-882.666625977,-0.0587229746,0.1745955779,0.1731360537,1900.74420186,130.291032768,-882.666625977,-0.0587229746
11.6114571428,0.2261732648,0.1018629967,1936.93875616,88.6395987818,-883.714477539,-0.2266970361,0.1707545582,0.1879814593,1826.22426201,125.135823715,-883.714477539,-0.2266970361
11.6020571429,0.2222619978,0.1017779692,1967.64132123,90.3982388771,-881.327880859,-0.1530597231,0.1693389655,0.2482671995,1777.7594655,127.639640731,-881.327880859,-0.1530597231
11.6812785714,0.2228217625,0.1020883197,1943.11590352,91.7805989583,-881.203125,0.3061561065,0.1693656239,0.2473414262,1987.61145543,131.207554731,-881.203125,0.3061561065
11.7110785714,0.2251529343,0.1008426662,1969.31940935,90.3609970869,-873.218383789,0.2708021843,0.1692565668,0.2416704588,1914.16693545,128.760481437,-873.218383789,0.2708021843
11.6906785714,0.2267684576,0.1011827764,1805.96987704,88.3375264831,-880.64453125,1.2018736988,0.1779043882,0.1803198003,1681.87428493,124.60239509,-880.64453125,1.2018736988
11.7475357143,0.2210716122,0.1078149247,2056.35472607,96.4645127119,-878.411865234,-0.029016688,0.1749193035,0.1852365135,1977.36072751,138.0154295,-878.411865234,-0.029016688
11.7535642857,0.2220069152,0.104413823,1927.37080801,87.2037208686,-890.573852539,0.0796295955,0.173748879,0.1904388047,1869.20986143,121.280676528,-890.573852539,0.0796295955
11.7629357143,0.2213059827,0.1032538303,1975.49642974,89.8518880208,-873.538085938,-0.3793946307,0.1699298866,0.2288723565,1962.64554687,126.488567877,-873.538085938,-0.3793946307
11.8038785714,0.2230272457,0.1039036578,1964.45188423,88.2009732521,-889.217895508,-0.3864123563,0.1661629072,0.2273862088,1969.1124692,125.006525697,-889.217895508,-0.3864123563
11.7013857143,0.2200626187,0.1050146843,1919.34290585,88.9322916667,-878.479736328,-0.4208607322,0.1668529491,0.2231394821,1905.29022007,128.251819124,-878.479736328,-0.4208607322
11.6270821429,0.2186412416,0.105349126,1990.62778576,87.255859375,-880.022338867,0.2010205886,0.1633823566,0.2784226901,1961.0536872,124.042824357,-880.022338867,0.2010205886
11.596325,0.2193937354,0.1046802426,1941.75488568,90.2709960938,-880.35144043,0.1248664925,0.16467617,0.2440697142,1920.74862974,126.861371636,-880.35144043,0.1248664925
11.4613892857,0.2174898493,0.1074695737,2014.02365501,89.7320246292,-883.940063477,0.4860327364,0.1633458873,0.2363969272,1973.0189134,129.042233524,-883.940063477,0.4860327364
11.3358785714,0.2265023293,0.1015179359,1938.18815466,86.2602621822,-877.923095703,-0.0120348223,0.1717608655,0.2088820806,1735.99661336,121.470418005,-877.923095703,-0.0120348223
11.3441210714,0.2191429041,0.1068541135,2033.79095127,90.2506510417,-869.622680664,-0.2738734368,0.1629869457,0.2463483108,1963.62961533,126.770070561,-869.622680664,-0.2738734368
11.7222617857,0.2131229541,0.1091115948,2007.12877839,91.7765299479,-873.993530273,0.4835391168,0.1638764182,0.3318690416,2202.78904352,133.013431878,-873.993530273,0.4835391168
11.7243760714,0.2107818624,0.1122051802,2039.44474011,95.3084309896,-869.079833984,0.369597849,0.161900172,0.2786507185,1983.49291055,135.892146405,-869.079833984,0.369597849
11.6729760714,0.2174813005,0.108029927,1951.09447619,93.2250976562,-868.688110352,0.1032747143,0.1645533254,0.2550799516,1947.78461367,131.161238312,-868.688110352,0.1032747143
11.6109475,0.226439389,0.1016128689,1900.60819422,90.5016882945,-888.73059082,0.3381031482,0.1677963733,0.1720069603,1719.04917104,127.25514633,-888.73059082,0.3381031482
11.6452117857,0.2265984025,0.1012678039,1957.82108164,92.4589512712,-888.23046875,-0.3272765839,0.1675552766,0.1846118017,1879.61075543,131.081821688,-888.23046875,-0.3272765839
11.8104867857,0.2254930445,0.1050090158,1899.63260978,94.0934520657,-883.000488281,0.4743578455,0.1697291474,0.185057724,1686.6850202,132.543708067,-883.000488281,0.4743578455
11.7166992857,0.2239625487,0.1045838781,2030.76964091,94.1637976695,-876.082641602,-0.2775565208,0.1659202284,0.1929542634,1986.50415201,134.634520255,-876.082641602,-0.2775565208
11.9074992857,0.219360364,0.1085748778,2003.19223526,101.128012447,-871.978637695,0.3409801486,0.1696055517,0.1638972567,1925.18115579,143.905289229,-871.978637695,0.3409801486
12.0667814286,0.220561447,0.1054341535,1944.90699391,96.1624404131,-885.553222656,-0.3029419237,0.1693347587,0.1936606575,1836.30983446,138.17159279,-885.553222656,-0.3029419237
11.9768189286,0.2225170805,0.1049239883,2020.56807039,103.097689354,-865.606323242,0.2934740031,0.1645248255,0.2161243974,1980.24906732,145.603318656,-865.606323242,0.2934740031
11.5723139286,0.2241047499,0.1048301648,1998.2327766,97.9929956897,-876.541625977,0.3787099001,0.169429412,0.1905370985,1792.23829575,140.523337067,-876.541625977,0.3787099001
11.5042139286,0.2271320237,0.1015434104,2007.84036769,97.3658068427,-879.946899414,-0.5195588536,0.1734594584,0.1931400643,1876.16517208,139.7396916,-879.946899414,-0.5195588536
11.6117567857,0.2282675703,0.1025863351,2024.44224907,98.039298222,-878.055541992,-0.4591099286,0.1717177674,0.165116623,1874.55120137,138.730729264,-878.055541992,-0.4591099286
11.5562329762,0.2292078685,0.1036192553,1869.94096192,94.0067685884,-880.016967773,0.2582352959,0.1771943633,0.1676986087,1660.0669417,133.618028136,-880.016967773,0.2582352959
11.8026329762,0.2222728362,0.1063746435,2002.83288796,99.8286877648,-874.016357422,0.2521897219,0.1643762594,0.1961497674,1921.57493761,142.188489938,-874.016357422,0.2521897219
11.674830119,0.2246318146,0.1056840823,2048.67776272,98.2976363877,-873.104614258,-0.7582268428,0.1708520154,0.2047863535,1877.3550714,139.866273195,-873.104614258,-0.7582268428
11.6000604762,0.2226762765,0.1065343163,2018.28982212,104.959778867,-870.564575195,0.0306902963,0.1656317607,0.1874302138,1876.83253861,146.933141139,-870.564575195,0.0306902963
11.4158390476,0.2216559957,0.1074695737,2163.76532129,100.929389566,-868.017700195,-0.5223359902,0.1667444851,0.2155037027,2006.27817209,142.856896843,-868.017700195,-0.5223359902
11.4363361905,0.224716838,0.104748825,2038.301661,101.376291049,-876.232421875,0.3991705926,0.1689136371,0.1659730004,1884.81994327,143.113409918,-876.232421875,0.3991705926
11.6481561905,0.2241803111,0.1080251576,2053.00070838,98.8306505927,-884.316894531,-0.2477152594,0.1662324683,0.165886511,1849.20249687,139.416550737,-884.316894531,-0.2477152594
11.6542291005,0.2252291659,0.1094143221,2099.15732127,98.9906047953,-875.175537109,0.1838764032,0.1673968568,0.1730295586,1928.93338488,140.450966433,-875.175537109,0.1838764032
11.7097398809,0.2182231895,0.1133065312,2153.77123112,103.418810614,-863.193847656,0.0909085142,0.1703012187,0.167044813,1983.53911426,145.920858616,-863.193847656,0.0909085142
11.5904782313,0.2067094689,0.1215174911,2504.97390593,114.379882812,-834.400390625,0.4924213801,0.1609510993,0.244415131,2519.49965162,162.627402678,-834.400390625,0.4924213801
11.7193357143,0.2124966647,0.12380652,2468.48395945,109.222987913,-861.199584961,1.7431431118,0.1688574643,0.2183832946,2354.06908458,152.320590587,-861.199584961,1.7431431118
9.7477914286,0.2386235484,0.1193117742,1276.03317187,79.2439778646,-960.470458984,0.9639655942,0.1898870712,0.1410150895,1187.09495388,107.928365048,-960.470458984,0.9639655942
9.7556095238,0.2426979095,0.0842083015,1345.70970353,79.4827645285,-961.233520508,-0.2255558561,0.179798416,0.1465087522,1275.32486023,112.510198236,-961.233520508,-0.2255558561
9.8393744898,0.2586652526,0.2581232615,1324.34223867,74.5239257812,-964.6484375,-0.7732865534,0.1958136418,0.1364075458,1125.94821449,101.946328196,-964.6484375,-0.7732865534
9.8970651786,0.2575670873,0.1614130442,1248.5029297,76.2424045139,-966.477783203,-0.3148627868,0.191555068,0.1392019093,1084.07278349,107.452736724,-966.477783203,-0.3148627868
9.8659698413,0.2474057785,0.1102649266,1256.00746449,81.096145342,-957.908325195,-0.2525827025,0.1875953799,0.1447188811,1107.5219383,112.709852358,-957.908325195,-0.2525827025
9.8242978571,0.2389397257,0.1056935649,1335.26866207,81.2943070023,-965.104858398,0.3942740623,0.1844991514,0.1480000275,1138.58958803,114.808896379,-965.104858398,0.3942740623
9.9313635714,0.2273167497,0.1039871427,1282.8393646,87.188185307,-954.223999023,-0.0600733996,0.1792173471,0.1523433037,1039.91084646,123.977602309,-954.223999023,-0.0600733996
9.9125185714,0.2380482989,0.1061505697,1292.77952126,85.1779513889,-965.461669922,0.0130804919,0.1823305424,0.1495755095,1143.50433769,120.259688923,-965.461669922,0.0130804919
10.0166185714,0.2471727309,0.0854149534,1303.09103548,84.7510622259,-961.079711914,-0.5077268784,0.1837243736,0.1483559072,1088.89166591,118.939975528,-961.079711914,-0.5077268784
10.11982,0.2430493136,0.0899892262,1283.20002386,83.9146205357,-959.939208984,0.4361822328,0.1845955181,0.1483559072,1102.35140161,117.71899349,-959.939208984,0.4361822328
10.18437,0.2279158526,0.1017619034,1393.31510804,88.348924068,-955.882202148,-0.125449041,0.1768423321,0.1541925753,1211.82835183,123.058784327,-955.882202148,-0.125449041
10.25554,0.2305690225,0.1002213531,1270.38930101,88.2247121711,-952.498046875,-0.5056682498,0.1771907899,0.1593323278,1121.70874179,124.359723049,-952.498046875,-0.5056682498
10.2568595714,0.2330627066,0.0967171717,1335.25580283,90.147854989,-958.790527344,0.231016911,0.1770009832,0.1528644855,1118.02766885,127.448477999,-958.790527344,0.231016911
10.3234495714,0.2342609724,0.09637481,1508.46618331,87.5993695175,-954.064575195,-0.1496870788,0.1781136586,0.1525221238,1331.35825329,123.456101538,-954.064575195,-0.1496870788
10.4243574286,0.2384442041,0.0973988382,1302.19540976,85.213797433,-953.688232422,0.065987246,0.1799003586,0.1559426837,1088.77192626,120.185032982,-953.688232422,0.065987246
10.5846624286,0.2334784315,0.1023646108,1338.60240914,89.5254952567,-955.513183594,-0.3345189001,0.1811311099,0.1546089738,1209.15128896,127.669045373,-955.513183594,-0.3345189001
10.5240045714,0.2349594514,0.0996639275,1336.58426134,88.0257742746,-947.782348633,0.351062111,0.1790022428,0.1555847046,1198.7770505,124.692963159,-947.782348633,0.351062111
10.595891,0.2343465628,0.0998840171,1347.36750601,86.3272683662,-949.675292969,-0.8323564115,0.1805973091,0.1537647133,1210.3424651,122.478579119,-949.675292969,-0.8323564115
10.630691,0.2321483657,0.0981730612,1316.27938568,89.9222237723,-953.356323242,-0.2047513487,0.1803178675,0.1500035594,1140.0459748,125.617153732,-953.356323242,-0.2047513487
10.6663181429,0.2220215427,0.1122946276,1401.45665915,86.2501713268,-938.835205078,0.1299617602,0.1772281868,0.1575361661,1155.84553697,122.570575609,-938.835205078,0.1299617602
10.6637931429,0.2353285184,0.1004115653,1424.78843544,87.7263849432,-947.144287109,0.0165537711,0.1798892707,0.1556734074,1234.7533397,123.173341328,-947.144287109,0.0165537711
10.6415745714,0.2256276533,0.106822197,1340.47733229,90.4862253289,-942.764648438,0.6091536689,0.1771214374,0.1563861191,1155.94235158,125.388665154,-942.764648438,0.6091536689
10.5843671429,0.2245875033,0.1222312518,1334.24681054,93.0989583333,-946.538696289,0.3624337264,0.1792815367,0.1552379487,1173.08509746,130.62987831,-946.538696289,0.3624337264
10.5046871429,0.229697764,0.1037429036,1434.83460816,96.8409946987,-956.615600586,0.1567885073,0.1807443535,0.1526963141,1305.29543854,136.956431565,-956.615600586,0.1567885073
10.463715,0.2323335183,0.1157150999,1496.29798268,92.7960431134,-957.169555664,-0.1951666861,0.1799604021,0.1556579083,1323.8983905,129.236344337,-957.169555664,-0.1951666861
10.356153,0.238942952,0.0952984285,1343.33145573,91.4437430246,-954.002807617,0.729504645,0.1798823171,0.1552301642,1179.7075702,126.930107578,-954.002807617,0.729504645
10.384623,0.2559655767,0.0945259429,1283.62936131,84.3022184552,-957.923339844,0.1675435597,0.1824433535,0.1547708565,1075.71007427,117.943328017,-957.923339844,0.1675435597
10.2210715714,0.2337971219,0.1120203964,1250.96129175,83.9754971591,-940.848266602,0.2837826303,0.1783525418,0.1551598649,1013.33327774,117.590913435,-940.848266602,0.2837826303
10.1431615714,0.2383444134,0.0991697262,1253.16823698,89.3288352273,-950.507446289,-0.1722185321,0.1787361344,0.1577135717,978.304885007,126.129940526,-950.507446289,-0.1722185321
10.0854844286,0.2437706747,0.0947029033,1263.29615383,86.0464913504,-946.554931641,0.224466712,0.1833943068,0.1550792713,1046.27138305,120.165502167,-946.554931641,0.224466712
10.1636974286,0.2368448341,0.1125772375,1319.81481265,86.3382591392,-952.959350586,-0.2199390782,0.1802440819,0.1572700577,1065.46388614,120.134132273,-952.959350586,-0.2199390782
10.2972188571,0.2486339378,0.0899446354,1275.19624556,84.5569957386,-948.599609375,-0.1380172011,0.1843244105,0.1541654598,1014.98856808,119.142057392,-948.599609375,-0.1380172011
10.3961674286,0.2499205497,0.1009259776,1329.02536312,83.3649811921,-951.61730957,-0.2074516397,0.1831896437,0.1553341724,1077.52821158,117.308795334,-951.61730957,-0.2074516397
10.4717674286,0.2315669751,0.1172742621,1406.86648344,86.9321469907,-944.313964844,-0.632042514,0.1798095837,0.1567457002,1093.94354785,119.424403744,-944.313964844,-0.632042514
10.575271,0.2335661735,0.1034326465,1407.52742708,96.6042258523,-945.41796875,-0.5843475701,0.1803418271,0.1565682857,1224.29260485,135.992594874,-945.41796875,-0.5843475701
10.6835101429,0.2139745451,0.1180519172,1490.72762177,99.6791294643,-930.875244141,2.3627425642,0.1773828069,0.1555148872,1403.47739016,140.753602249,-930.875244141,2.3627425642
10.7179201429,0.226114765,0.1100856898,1446.2723186,89.7549715909,-944.701782227,0.6810871838,0.1783015605,0.1579876016,1278.6692022,126.675603609,-944.701782227,0.6810871838
10.8425415714,0.22605066,0.1123720044,1395.79049636,90.9772600446,-938.03137207,0.0895500643,0.179795207,0.1586274574,1231.64044642,128.143876984,-938.03137207,0.0895500643
10.8818372857,0.2294578147,0.1217700316,1464.67614262,94.2567069575,-951.056030273,0.4408481331,0.1800486182,0.1576090613,1271.37442818,131.66047641,-951.056030273,0.4408481331
10.9771322857,0.2179603522,0.1184756511,1384.19559863,97.2943987165,-943.139526367,-0.0373219222,0.1794557656,0.1569802377,1279.43725523,137.164831928,-943.139526367,-0.0373219222
10.9459442857,0.2176990089,0.1189112233,1469.31950534,96.7886788504,-944.510498047,0.6174067229,0.1788459645,0.1577642677,1243.23179494,135.919249957,-944.510498047,0.6174067229
10.8420014286,0.2294909214,0.1046875781,1487.01627382,91.1929481908,-941.157470703,-0.2831889895,0.1804411654,0.1536058786,1391.78238762,128.723302862,-941.157470703,-0.2831889895
10.8539242857,0.2279231892,0.1092150432,1394.9402709,93.505859375,-947.809570312,0.0803571037,0.1801027926,0.1571241604,1237.81947822,132.011775154,-947.809570312,0.0803571037
10.8362971429,0.2314339896,0.1048249584,1391.24199985,93.0350167411,-950.469970703,-0.1751428044,0.1819405762,0.154056963,1264.26480935,129.95653749,-950.469970703,-0.1751428044
10.7269728571,0.2314604084,0.1074352451,1354.91381487,90.7270951705,-943.337036133,0.7023165303,0.1825778154,0.156229122,1262.52771974,127.05811411,-943.337036133,0.7023165303
